HAULJOIN,VESSEL,CRUISE,HAUL,HAUL_TYPE,PERFORMANCE,START_DATE,START_HOUR,DURATION,DISTANCE_FISHED,NET_WIDTH,NET_MEASURED,NET_HEIGHT,START_LATITUDE,START_LONGITUDE,STATIONID,STRATUM,GEAR_DEPTH,BOTTOM_DEPTH,SURFACE_TEMPERATURE,GEAR_TEMPERATURE,WIRE_LENGTH,GEAR,ACCESSORIES,SUBSAMPLE,AREA_SWEPT_VARIABLE,SPECIES_CODE,SEX,LENGTH,SHELL_CONDITION,EGG_COLOR,EGG_CONDITION,CLUTCH_SIZE,MERUS_LENGTH,CHELA_HEIGHT,SPECIAL_SAMPLE,SPECIAL1,SPECIAL2,SPECIAL3,WEIGHT,SAMPLING_FACTOR, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,126,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,93,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,86,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,82,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,62,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,66,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,74,1,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,80,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,100,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,88,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,16,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,60,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,95,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,97,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,77,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,44,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,109,2,4,1,4,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,136,2,4,1,4,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,107,3,0,4,1,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,121,2,4,1,4,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,107,3,0,4,1,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,127,2,4,1,4,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,120,2,4,1,4,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,103,2,0,4,1,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,145,3,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,24,2,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,107,2,4,1,4,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,2,87,2,0,0,0,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,147,3,,,,,,,,,,,1, 
-9290,94,201201,110,3,0,07062012,1317,0.43,1.881,15.46,Y,6.976,56.16523,-169.39798,23-09,23,622,629,6.4,3.3,1280,172,115,1,0.008478447,69310,1,73,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,172,3,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,150,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,89,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,104,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,107,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,107,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,111,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,110,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,27,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,95,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,104,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,103,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,133,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,124,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,102,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,126,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,112,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,114,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,110,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,121,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,105,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,125,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,112,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,90,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,100,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,100,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,105,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,104,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,86,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,89,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,92,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,98,2,0,0,0,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,127,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,110,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,108,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,103,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,112,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,104,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,110,0,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,136,0,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,109,2,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,109,2,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,114,2,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,104,0,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,119,3,0,0,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,104,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,111,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,92,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,110,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,111,2,4,1,2,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,1,94,2,,,,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,128,2,4,1,4,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,142,3,0,4,1,,,,,,,,1, 
-9291,94,201201,111,3,0,07062012,1535,0.541,2.311,15.377,Y,6.84,56.20952,-169.53832,22-09,22,425,432,6.8,3.5,1006,172,115,1,0.010360712,69310,2,111,2,4,1,4,,,,,,,,1, 
-9292,94,201201,112,3,0,07062012,1818,0.182,0.839,15.01,Y,6.968,56.17647,-169.73273,21-06,21,225,232,6.5,3.3,640,172,115,2,0.003671645,69310,0,0,,,,,,,,,,,,0, 
-9293,94,201201,113,3,0,07072012,0732,0.566,2.338,17.569,Y,6.135,56.50813,-172.3116,34-04,34,955,961,7.1,2.8,1829,172,115,2,0.011975939,69310,0,0,,,,,,,,,,,,0, 
-9294,94,201201,114,3,0,07072012,1014,0.499,2.23,17.399,Y,6.247,56.56532,-172.33173,33-03,33,610,616,6.9,3.4,1280,172,115,2,0.011312203,69310,1,34,2,,,,,,,,,,,1, 
-9295,94,201201,115,3,0,07072012,1334,0.576,2.44,17.467,Y,5.907,56.40415,-172.6804,35-04,35,1029,1035,7.4,2.8,1920,172,115,2,0.012425852,69310,0,0,,,,,,,,,,,,0, 
-9296,94,201201,116,3,0,07072012,1616,0.594,2.63,16.696,Y,6.585,56.45723,-172.72217,33-04,33,732,739,7.3,3.2,1509,172,115,2,0.012802248,69310,0,0,,,,,,,,,,,,0, 
-9297,94,201201,117,3,0,07082012,0813,0.51,1.758,18.148,Y,6.056,58.48,-174.79952,45-02,45,1102,1108,6.1,2.8,1920,172,115,1,0.009301772,69310,0,0,,,,,,,,,,,,0, 
-9298,94,201201,118,3,0,07082012,1121,0.498,2.24,15.891,Y,6.527,58.60365,-175.14745,42-03,42,404,411,6.6,3.8,1006,172,115,2,0.010378086,69310,0,0,,,,,,,,,,,,0, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,63,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,46,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,47,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,46,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,42,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,49,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,49,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,49,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,47,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,62,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,53,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,47,2,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,1,72,3,,,,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,68,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,44,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,54,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,50,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,41,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,50,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,44,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,45,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,47,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,39,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,41,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,49,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,42,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,49,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,41,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,52,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,52,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,49,2,0,0,0,,,,,,,,6.7148, 
-9299,94,201201,119,3,0,07082012,1449,0.515,2.429,16.249,Y,6.753,58.54732,-174.68253,43-07,43,614,621,6.3,3.5,1280,172,115,2,0.011507267,69310,2,40,2,0,0,0,,,,,,,,6.7148, 
